mag_id,coassembly_ecozone,completeness,contamination,strain_heterogeneity,genome_size_mbp,gc,n_genes,coding_density,n_contigs,n50,n_trna_genes,n_trna_aminoacids,n_16s_rrna_genes,n_23s_rrna_genes,n_5s_rrna_genes,mimag_quality,domain,phylum,class,order,family,genus,species,taxon
BS_bin359,Boreal Shield,88.85,4.11,0,2.071854,40.18391257,2002,0.947386254,260,9803,28,16,0,0,1,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,SXYR01,NA,Bacteroidota
BS_bin38,Boreal Shield,74.27,0,0,1.199678,54.99033907,1188,0.949143854,89,26696,28,15,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Rhodoluna,NA,Actinobacteriota
BS_bin387,Boreal Shield,52.22,0.87,0,1.07838,35.42480387,1077,0.880913036,222,5376,16,10,1,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UBA1997,UBA2645,NA,Alphaproteobacteria
BS_bin392,Boreal Shield,98.68,0,0,3.653491,67.20227311,3441,0.900106227,60,115794,48,19,0,0,0,high,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp003075315,Alphaproteobacteria
BS_bin397,Boreal Shield,59.45,0.99,0,0.445801,37.05577152,514,0.936720644,79,6778,13,10,0,0,0,medium,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,UBA4665,NA,NA,Patescibacteria
BS_bin402,Boreal Shield,69.81,1.29,0,3.838085,67.01829167,3736,0.936201257,669,6613,30,15,0,0,0,medium,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,NA,NA,Myxococcota
BS_bin408,Boreal Shield,83.05,3.51,0,1.829903,65.59058048,1968,0.955166476,206,12386,39,18,0,0,0,medium,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,UBA2093,NA,Actinobacteriota
BS_bin430,Boreal Shield,56.19,1.72,0,2.246718,42.8448074,2281,0.926539512,446,5283,23,16,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,AKYH767,Palsa-965,GCA-2737665,NA,Bacteroidota
BS_bin447,Boreal Shield,69.12,0.43,0,1.940743,64.78580626,2057,0.903065991,404,5188,28,15,0,0,0,medium,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,Bog-756,NA,Actinobacteriota
BS_bin45,Boreal Shield,89.23,0.89,0,2.770815,46.19012818,2749,0.944255751,186,23158,33,18,0,0,0,medium,Bacteria,Bdellovibrionota,Bdellovibrionia_A,UBA1018,NA,NA,NA,Bdellovibrionota/_C
BS_bin459,Boreal Shield,94.36,3.55,0,1.755663,41.80061891,1690,0.883276574,92,26746,28,17,1,1,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UBA6187,UBA6187,NA,Alphaproteobacteria
BS_bin478,Boreal Shield,61.06,1.21,0,2.443093,36.33328735,2513,0.853985501,575,4317,15,13,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Arcicella,NA,Bacteroidota
BS_bin507,Boreal Shield,66.28,1.22,0,1.755824,48.96823372,1788,0.946389843,329,5758,20,10,0,1,1,medium,Bacteria,Bacteroidota,Bacteroidia,AKYH767,NA,NA,NA,Bacteroidota
BS_bin552,Boreal Shield,58.1,1.72,0,1.607271,45.719048,1742,0.945758369,235,8030,11,8,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,NA,Gammaproteobacteria
BS_bin569,Boreal Shield,58.07,0,0,1.553972,37.51695655,1543,0.910022188,345,4537,16,13,1,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,LD1,NA,NA,Bacteroidota
BS_bin605,Boreal Shield,88.85,0,0,1.218341,57.31162294,1360,0.940048804,205,7168,35,16,0,0,1,medium,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,NA,NA,Actinobacteriota
BS_bin637,Boreal Shield,64.6,1.85,0,1.586511,32.67919353,1646,0.912878637,349,4763,17,14,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,OLB11,NA,Bacteroidota
BS_bin666,Boreal Shield,67.07,0.79,0,2.005158,64.08163347,2145,0.961647411,359,6197,17,11,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,UBA964,NA,Gammaproteobacteria
BS_bin701,Boreal Shield,51.37,0,0,1.638953,61.69877965,1607,0.888603883,388,4474,19,14,0,1,1,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Tous-C4FEB,NA,Verrucomicrobiota/_A
BS_bin704,Boreal Shield,50,0,0,1.661874,50.37704423,1778,0.909537667,361,4673,9,6,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans,NA,Gammaproteobacteria
BS_bin708,Boreal Shield,69.68,1.02,0,2.950311,60.05682113,3094,0.915619404,618,5078,22,13,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,NA,Verrucomicrobiota/_A
BS_bin727,Boreal Shield,90.57,0,0,2.492371,47.01980564,2245,0.926937844,51,72748,47,19,0,0,0,high,Bacteria,Bdellovibrionota,Bdellovibrionia_A,UBA1018,UBA1018,NA,NA,Bdellovibrionota/_C
BS_bin800,Boreal Shield,55.28,0,0,0.996992,43.33144097,1116,0.942182084,166,7160,8,8,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylopumilus_A,NA,Gammaproteobacteria
BS_bin82,Boreal Shield,50,1.72,0,2.205227,59.78477499,2522,0.925222664,531,4154,13,9,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SG8-41,PALSA-1004,NA,Gammaproteobacteria
BS_bin850,Boreal Shield,93.08,0,0,1.897875,49.90655338,1960,0.911743924,115,25074,36,18,1,0,0,high,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales_A,NA,NA,NA,Alphaproteobacteria
BS_bin874,Boreal Shield,70.11,0.68,0,1.365042,60.5645101,1349,0.880865937,260,5826,19,14,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,UBA6821,NA,NA,Verrucomicrobiota/_A
BS_bin890,Boreal Shield,59.66,1.35,0,1.64019,60.16723672,1614,0.894796335,338,5082,21,12,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,UBA11358,NA,Verrucomicrobiota/_A
MC_bin112,Montane Cordillera,90.12,0.38,0,2.731778,54.93114741,2661,0.893891817,242,16374,31,16,1,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,UKL13-2,UKL13-2,UKL13-2 sp001602455,Gammaproteobacteria
MC_bin118,Montane Cordillera,63.79,0,0,1.603883,63.8391329,1722,0.936493497,353,4746,8,6,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,UBA4615,NA,Gammaproteobacteria
MC_bin129,Montane Cordillera,93.93,4.31,5,1.040954,28.84757636,1043,0.897013701,126,10815,31,19,1,2,1,high,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,NA,NA,Alphaproteobacteria
MC_bin134,Montane Cordillera,54.68,0,0,0.741854,59.58355687,786,0.960556929,124,6992,18,13,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,MWH-TA3,NA,Actinobacteriota
MC_bin141,Montane Cordillera,99.51,0.25,0,3.358629,46.92804713,3050,0.921218747,86,81136,34,18,0,0,0,high,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,SXYR01,NA,Bacteroidota
MC_bin152,Montane Cordillera,61.1,1.35,0,2.117534,56.31319261,2022,0.915346342,425,5321,14,11,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chth-196,NA,Verrucomicrobiota/_A
MC_bin205,Montane Cordillera,89.3,0,0,2.707702,33.14659442,2505,0.909536574,335,10884,19,14,1,0,1,medium,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UKL13-3,B1,NA,Bacteroidota
MC_bin222,Montane Cordillera,74.88,2.2,0,1.242394,35.21403033,1264,0.90988688,200,7051,24,16,0,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UBA1997,UBA2645,NA,Alphaproteobacteria
MC_bin252,Montane Cordillera,82.53,0.71,0,3.732929,64.72587612,3181,0.90365019,540,8617,37,15,1,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,UBA9464,UBA6176,NA,Verrucomicrobiota/_A
MC_bin265,Montane Cordillera,59.83,0,0,1.955009,51.91316255,2081,0.9424596,320,7159,18,9,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,SCGC-AAA027-K21,NA,Gammaproteobacteria
MC_bin269,Montane Cordillera,70.69,0,0,2.156823,33.20137999,2093,0.897525666,298,8663,20,15,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,Bacteroidota
MC_bin283,Montane Cordillera,75.71,0,0,0.98532,34.46687371,975,0.919553039,27,88466,41,20,1,1,1,medium,Bacteria,Patescibacteria,WWE3,2-01-FULL-39-13,NA,NA,NA,Patescibacteria
MC_bin293,Montane Cordillera,88.24,0.49,0,1.776782,37.43520589,1727,0.932432341,202,11551,24,15,0,0,1,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,UBA8649,NA,NA,Bacteroidota
MC_bin320,Montane Cordillera,65.52,0,0,2.051705,36.88298269,2036,0.926004469,386,5963,19,14,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,UBA6715,NA,Bacteroidota
MC_bin338,Montane Cordillera,76.25,1.52,0,1.471573,41.60554726,1626,0.897638785,262,6254,18,12,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylotenera_A,NA,Gammaproteobacteria
MC_bin389,Montane Cordillera,98.64,1.36,0,5.243983,61.08778385,4220,0.926814789,76,129128,53,20,1,1,1,high,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,NA,NA,Verrucomicrobiota/_A
MC_bin407,Montane Cordillera,56.9,0,0,2.069949,35.07796569,2069,0.948561052,342,6739,14,9,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA952,NA,Bacteroidota
MC_bin424,Montane Cordillera,58.21,0,0,0.63848,56.93898008,706,0.962938542,122,5289,15,11,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Rhodoluna,NA,Actinobacteriota
MC_bin440,Montane Cordillera,70.81,0.85,0,1.515736,44.23791478,1450,0.846411908,279,5788,23,13,1,0,0,medium,Bacteria,Cyanobacteria,Vampirovibrionia,Vampirovibrionales,NA,NA,NA,Cyanobacteria
MC_bin45,Montane Cordillera,64.9,0,0,3.969895,49.94912964,3656,0.892111,778,5454,22,11,1,0,0,medium,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Planctomycetota
MC_bin451,Montane Cordillera,71.24,0,0,2.270541,67.92658666,2135,0.909363011,396,6404,29,17,2,1,0,medium,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,UBA1268,NA,NA,Planctomycetota
MC_bin460,Montane Cordillera,50.66,0,0,1.851893,33.65145826,1744,0.939642301,246,9707,11,8,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,NA,Bacteroidota
MC_bin468,Montane Cordillera,79.55,0,0,2.004655,60.45524043,1786,0.93971232,197,14502,32,15,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,UBA953,UBA953,NA,Verrucomicrobiota/_A
MC_bin475,Montane Cordillera,89.6,7.44,0,2.193051,30.46308545,2448,0.895806801,245,12749,31,17,1,1,1,medium,Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,NA,NA,Cyanobacteria
MC_bin477,Montane Cordillera,60.9,0.49,0,1.608634,34.93622539,1720,0.905781551,332,4905,14,11,0,0,1,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,OLB11,NA,Bacteroidota
MC_bin480,Montane Cordillera,54.2,0,0,3.18902,35.61968881,3096,0.876924259,608,5693,15,10,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Emticicia,NA,Bacteroidota
MC_bin481,Montane Cordillera,97.57,0,0,2.329386,51.33988098,2168,0.891831581,80,54395,40,18,0,0,0,high,Bacteria,Bacteroidota,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobium,NA,Bacteroidota
MC_bin96,Montane Cordillera,69.83,0,0,0.828822,41.5471597,914,0.958254004,139,6914,18,8,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,Nanopelagicus,NA,Actinobacteriota
MP_bin118,Mixedwood Plains,75.6,0,0,6.020441,70.59751935,5184,0.955479175,626,13457,46,18,0,0,0,medium,Bacteria,Myxococcota,Bradimonadia,UBA7976,UBA1532,NA,NA,Myxococcota
MP_bin123,Mixedwood Plains,82.08,0.1,0,1.224157,52.23398633,1352,0.928469959,199,6640,21,13,1,1,1,medium,Bacteria,Proteobacteria,Alphaproteobacteria,SHNJ01,NA,NA,NA,Alphaproteobacteria
MP_bin127,Mixedwood Plains,55.17,0,0,1.62184,53.22300597,1745,0.959803063,229,8381,22,10,0,0,0,medium,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,UBA2093,NA,Actinobacteriota
MP_bin15,Mixedwood Plains,60.63,0,0,2.142467,67.9606267,2373,0.9011364,475,4669,29,18,0,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,NA,Alphaproteobacteria
MP_bin196,Mixedwood Plains,65.68,1.1,0,0.993312,37.69611159,1050,0.926264859,206,4856,24,16,0,1,1,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UBA1997,UBA2645,NA,Alphaproteobacteria
MP_bin199,Mixedwood Plains,52.79,0,0,1.366829,61.00594881,1434,0.907074696,251,5770,18,12,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,UBA6821,NA,NA,Verrucomicrobiota/_A
MP_bin204,Mixedwood Plains,53.86,0,0,1.509351,37.15769228,1639,0.932121819,361,4216,16,12,1,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UKL13-3,NA,NA,Bacteroidota
MP_bin218,Mixedwood Plains,76.93,0,0,2.657593,55.42556742,2616,0.874964677,377,8533,18,14,0,0,0,medium,Bacteria,Bdellovibrionota_C,UBA2361,UBA2361,UBA2361,NA,NA,Bdellovibrionota/_C
MP_bin220,Mixedwood Plains,86.37,0.95,0,2.073316,63.35517596,2345,0.927490069,264,10929,31,16,0,0,0,medium,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,NA,NA,Cyanobacteria
MP_bin222,Mixedwood Plains,52.59,0,0,0.965821,53.55298756,1124,0.956937155,193,5305,18,12,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,GCA-2737595,NA,Actinobacteriota
MP_bin227,Mixedwood Plains,54.53,0.07,0,2.911292,70.68466509,2614,0.90421057,583,5258,28,15,0,0,0,medium,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,UBA1268,F1-20-MAGs016,F1-20-MAGs016 sp005791575,Planctomycetota
MP_bin230,Mixedwood Plains,71.05,0.42,0,1.907807,49.21247275,1844,0.879933872,355,6035,14,9,0,0,0,medium,Bacteria,Bdellovibrionota_C,UBA2361,SZUA-149,NA,NA,NA,Bdellovibrionota/_C
MP_bin234,Mixedwood Plains,74.69,0.76,0,1.739561,46.88711692,1785,0.861396065,255,8059,23,14,0,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocystis,NA,Alphaproteobacteria
MP_bin285,Mixedwood Plains,61.63,0.72,0,1.986119,57.38633989,2044,0.915229651,449,4589,21,12,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,UBA956,NA,Verrucomicrobiota/_A
MP_bin294,Mixedwood Plains,94.22,0.24,0,2.130935,37.43980929,1913,0.943981398,121,23302,31,19,0,0,0,high,Bacteria,Bacteroidota,Bacteroidia,AKYH767,B-17BO,NA,NA,Bacteroidota
MP_bin306,Mixedwood Plains,83.72,6.78,6.06,3.093797,33.25690082,3341,0.912794214,593,5737,33,13,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,Bacteroidota
MP_bin314,Mixedwood Plains,98.03,1.23,0,3.011677,35.04110833,2774,0.880774731,177,36966,29,17,1,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,OLB11,NA,Bacteroidota
MP_bin319,Mixedwood Plains,62.44,0.08,0,2.499408,44.41255689,2344,0.802877321,522,5261,29,16,0,0,0,medium,Bacteria,Cyanobacteria,Cyanobacteriia,Pseudanabaenales,Pseudanabaenaceae,NA,NA,Cyanobacteria
MP_bin320,Mixedwood Plains,71.06,1.12,0,0.583388,37.55493771,609,0.89990538,24,35539,34,19,1,1,1,medium,Bacteria,Patescibacteria,Paceibacteria,UBA9983,CSBR16-119,CSBR16-119,NA,Patescibacteria
MP_bin321,Mixedwood Plains,66.54,0.48,0,1.843113,32.21489947,1879,0.931095923,386,4969,13,10,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,AKYH767,NA,NA,NA,Bacteroidota
MP_bin326,Mixedwood Plains,65.86,0,0,1.538051,37.005795,1629,0.94124187,319,5149,8,8,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,NA,Bacteroidota
MP_bin329,Mixedwood Plains,67.58,1.34,0,1.59778,40.020904,1666,0.964140245,331,5034,13,10,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,UA16,UBA4660,NA,Bacteroidota
MP_bin336,Mixedwood Plains,60.63,0,0,0.747449,63.25060305,857,0.965176219,151,5389,21,13,1,0,0,medium,Bacteria,Chloroflexota,Ellin6529,CSP1-4,UBA10416,UBA10416,NA,Chloroflexota
MP_bin345,Mixedwood Plains,91.26,0,0,2.410291,37.35424478,2251,0.931145243,269,11316,28,17,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,J057,NA,NA,NA,Bacteroidota
MP_bin351,Mixedwood Plains,79.55,0.36,0,3.608167,50.9133585,3377,0.933234798,310,15403,34,17,0,0,0,medium,Bacteria,Chloroflexota,Anaerolineae,SBR1031,A4b,NA,NA,Chloroflexota
MP_bin356,Mixedwood Plains,65.25,0,0,1.791541,38.21771313,2100,0.938396051,410,4437,10,9,0,0,0,medium,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,UBA4096,NA,Bdellovibrionota/_C
MP_bin368,Mixedwood Plains,72.84,0,0,2.536098,68.81902829,2412,0.900918655,520,5304,28,15,1,1,1,medium,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,SM1A02,UBA2402,NA,Planctomycetota
MP_bin370,Mixedwood Plains,79.66,0,0,2.369386,41.52463972,2023,0.947668299,141,28006,34,19,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UBA955,NA,NA,Bacteroidota
MP_bin384,Mixedwood Plains,52.15,1.15,0,2.163078,69.31386663,2154,0.919179521,440,5213,25,14,1,0,0,medium,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,UBA1268,NA,NA,Planctomycetota
MP_bin437,Mixedwood Plains,76.22,0.68,0,2.625259,56.48616003,2521,0.906379904,385,8227,26,14,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,UBA1315,NA,Verrucomicrobiota/_A
MP_bin444,Mixedwood Plains,61.69,1.72,0,2.199005,54.84512314,2160,0.881557795,399,6155,14,11,0,0,0,medium,Bacteria,Bdellovibrionota_C,UBA2361,UBA2361,UBA2361,NA,NA,Bdellovibrionota/_C
MP_bin462,Mixedwood Plains,98.54,0.71,0,2.568188,39.37788044,2205,0.935676438,86,46626,28,16,1,1,1,medium,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UKL13-3,UKL13-3,NA,Bacteroidota
MP_bin481,Mixedwood Plains,81.63,0.6,0,2.034506,42.86893231,2016,0.938015911,339,6582,19,16,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,AKYH767,NA,NA,NA,Bacteroidota
MP_bin489,Mixedwood Plains,50.47,0,0,0.426739,38.94699102,492,0.951401208,98,4638,12,9,0,0,0,medium,Bacteria,Firmicutes,Bacilli,RFN20,CAG-826,UBA970,NA,Firmicutes/_A
MP_bin50,Mixedwood Plains,65.05,0.68,0,2.45923,58.33370608,2378,0.911273041,512,5073,21,13,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chth-196,NA,Verrucomicrobiota/_A
MP_bin512,Mixedwood Plains,64.88,0,0,0.74722,37.00262306,833,0.914442868,124,6664,24,14,1,0,0,medium,Bacteria,Patescibacteria,Gracilibacteria,BD1-5,UBA2023,NA,NA,Patescibacteria
MP_bin513,Mixedwood Plains,86.83,0.57,0,3.755655,69.14018993,3159,0.919348556,353,14796,41,17,0,0,0,medium,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,UBA1268,NA,NA,Planctomycetota
MP_bin517,Mixedwood Plains,51.88,0,0,0.731692,44.66141491,840,0.967360583,143,5367,3,2,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,Planktophila,NA,Actinobacteriota
MP_bin525,Mixedwood Plains,67.43,2.58,0,1.804686,64.51077916,1983,0.961040868,324,6025,22,12,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,UBA964,NA,Gammaproteobacteria
MP_bin535,Mixedwood Plains,54.38,0.45,0,2.40287,70.96646926,2346,0.913136791,538,4568,21,15,0,0,0,medium,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,SXXH01,NA,Planctomycetota
MP_bin55,Mixedwood Plains,53.83,0.54,0,1.472718,40.17917891,1582,0.94244044,341,4635,4,4,0,0,1,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,M0103,NA,Bacteroidota
MP_bin550,Mixedwood Plains,68.69,0.43,0,2.301399,68.72141684,2495,0.92432516,428,5914,31,16,0,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sandarakinorhabdus,NA,Alphaproteobacteria
MP_bin577,Mixedwood Plains,59.1,0,0,2.072996,47.34196303,2067,0.86270837,423,5090,21,15,0,0,0,medium,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-9006,Prochlorotrichaceae,NA,NA,Cyanobacteria
MP_bin578,Mixedwood Plains,87.61,0.71,0,1.319154,63.25546525,1448,0.968275122,219,7088,23,13,1,1,1,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,UBA2463,NA,Gammaproteobacteria
MP_bin579,Mixedwood Plains,61.83,0,0,1.275575,48.06836133,1399,0.953578582,191,7899,15,8,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,NA,Gammaproteobacteria
MP_bin589,Mixedwood Plains,68.42,0,0,2.73596,68.58459188,2991,0.933559336,435,7474,29,18,1,0,0,medium,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,VFMC01,NA,Actinobacteriota
MP_bin614,Mixedwood Plains,71.38,8.31,0,1.51996,29.91433985,1575,0.931479118,338,4721,17,11,1,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,AKYH767,B-17BO,UBA2475,NA,Bacteroidota
MP_bin623,Mixedwood Plains,53.44,0,0,0.624976,48.95003968,708,0.94348263,112,6224,17,12,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,UBA953,UBA953,NA,Verrucomicrobiota/_A
MP_bin636,Mixedwood Plains,66.72,2.82,0,3.531321,64.21778139,3437,0.917996976,745,4998,29,14,1,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,SXTU01,SXTU01,NA,Verrucomicrobiota/_A
MP_bin660,Mixedwood Plains,63.03,1.28,0,2.719538,57.28355331,2458,0.892917106,579,4845,18,12,0,0,0,medium,Bacteria,Acidobacteriota,Blastocatellia,UBA7656,NA,NA,NA,Acidobacteriota
MP_bin683,Mixedwood Plains,62.57,0,0,1.441544,37.73911861,1453,0.954795691,288,5408,8,6,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UBA955,NA,NA,Bacteroidota
MP_bin691,Mixedwood Plains,50.34,0,0,1.126016,40.0073356,1217,0.945631323,256,4439,4,4,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,UBA6715,NA,Bacteroidota
MP_bin694,Mixedwood Plains,56.48,1.21,0,2.169865,61.7490489,2424,0.879922484,509,4370,25,11,0,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,NA,Alphaproteobacteria
MP_bin701,Mixedwood Plains,90.27,0.54,0,2.097046,42.17690027,2037,0.955960432,179,20408,31,19,1,0,0,high,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA952,NA,Bacteroidota
MP_bin712,Mixedwood Plains,93.55,1.08,0,1.670362,38.69837796,1684,0.881713066,158,15310,35,17,0,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,UBA11393,NA,NA,Alphaproteobacteria
MP_bin73,Mixedwood Plains,59.95,0,0,0.852453,23.09605339,919,0.920910596,161,5624,18,13,0,0,0,medium,Bacteria,Patescibacteria,Gracilibacteria,BD1-5,UBA6164,UBA6164,NA,Patescibacteria
MP_bin734,Mixedwood Plains,68.38,0.82,0,2.525266,62.96457482,2664,0.945941536,490,5527,17,10,0,1,1,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,SYIM01,NA,Gammaproteobacteria
MP_bin81,Mixedwood Plains,59.48,6.61,4,3.327621,67.34372694,3771,0.910473879,861,3803,21,14,0,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,NA,NA,Alphaproteobacteria
